date,XAU
2018-09-04T21:00:00,840.3
2018-09-05T21:00:00,841.96
2018-09-06T21:00:00,842.07
2018-09-09T21:00:00,840.74
2018-09-10T21:00:00,843.05
2018-09-11T21:00:00,846.85
2018-09-12T21:00:00,841.25
2018-09-13T21:00:00,837.23
2018-09-16T21:00:00,840.18
2018-09-17T21:00:00,837.76
2018-09-18T21:00:00,841.19
2018-09-19T21:00:00,839.3
2018-09-20T21:00:00,833.8
2018-09-23T21:00:00,835.66
2018-09-24T21:00:00,835.36
2018-09-25T21:00:00,830.23
2018-09-26T21:00:00,825.31
2018-09-27T21:00:00,831.01
2018-09-30T21:00:00,830.01
2018-10-01T21:00:00,843.14
2018-10-02T21:00:00,843.12
2018-10-03T21:00:00,845.11
2018-10-04T21:00:00,847.72
2018-10-07T21:00:00,835.33
2018-10-08T21:00:00,835.06
2018-10-09T21:00:00,840.96
2018-10-10T21:00:00,862.55
2018-10-11T21:00:00,859.23
2018-10-14T21:00:00,863.8
2018-10-15T21:00:00,861.92
2018-10-16T21:00:00,863.99
2018-10-17T21:00:00,868.88
2018-10-18T21:00:00,867.18
2018-10-21T21:00:00,865.89
2018-10-22T21:00:00,871.26
2018-10-23T21:00:00,876.61
2018-10-24T21:00:00,876.83
2018-10-25T21:00:00,876.84
2018-10-28T21:00:00,877.14
2018-10-29T21:00:00,871.67
2018-10-30T21:00:00,867.4
2018-10-31T21:00:00,871.6
2018-11-01T21:00:00,872.24
2018-11-04T22:00:00,871.01
2018-11-05T22:00:00,866.43
2018-11-06T22:00:00,863.99
2018-11-07T22:00:00,864.97
2018-11-08T22:00:00,856.72
2018-11-11T22:00:00,853.34
2018-11-12T22:00:00,850.44
2018-11-13T22:00:00,856.76
2018-11-14T22:00:00,857.63
2018-11-15T22:00:00,860.01
2018-11-18T22:00:00,861.28
2018-11-19T22:00:00,864.9
2018-11-20T22:00:00,865.37
2018-11-21T22:00:00,865.76
2018-11-22T22:00:00,866.03
2018-11-25T22:00:00,866.69
2018-11-26T22:00:00,862.49
2018-11-27T22:00:00,862.07
2018-11-28T22:00:00,865.39
2018-11-29T22:00:00,866.1
2018-12-02T22:00:00,870.33
2018-12-03T22:00:00,876.22
2018-12-04T22:00:00,877.37
2018-12-05T22:00:00,877.15
2018-12-06T22:00:00,885.36
2018-12-09T22:00:00,884.04
2018-12-10T22:00:00,883.29
2018-12-11T22:00:00,882.39
2018-12-12T22:00:00,878.73
2018-12-13T22:00:00,879.81
2018-12-16T22:00:00,884.94
2018-12-17T22:00:00,887.42
2018-12-18T22:00:00,884.99
2018-12-19T22:00:00,895.2
2018-12-20T22:00:00,897.16
2018-12-23T22:00:00,903.13
2018-12-25T22:00:00,900.89
2018-12-26T22:00:00,906.35
2018-12-27T22:00:00,908.51
2018-12-30T22:00:00,907.71
2019-01-01T22:00:00,913.62
2019-01-02T22:00:00,912.01
2019-01-03T22:00:00,901.37
2019-01-06T22:00:00,902.37
2019-01-07T22:00:00,900.91
2019-01-08T22:00:00,902.58
2019-01-09T22:00:00,900.28
2019-01-10T22:00:00,898.82
2019-01-13T22:00:00,901.29
2019-01-14T22:00:00,900.87
2019-01-15T22:00:00,905.83
2019-01-16T22:00:00,904.65
2019-01-17T22:00:00,899.51
2019-01-20T22:00:00,898.38
2019-01-21T22:00:00,902.43
2019-01-22T22:00:00,898.6
2019-01-23T22:00:00,899.52
2019-01-24T22:00:00,908.84
2019-01-27T22:00:00,910.04
2019-01-28T22:00:00,916.84
2019-01-29T22:00:00,917.88
2019-01-30T22:00:00,918.23
2019-01-31T22:00:00,918.06
2019-02-03T22:00:00,915.23
2019-02-04T22:00:00,918.7
2019-02-05T22:00:00,918.12
2019-02-06T22:00:00,921.23
2019-02-07T22:00:00,923.43
2019-02-10T22:00:00,922.54
2019-02-11T22:00:00,922.84
2019-02-12T22:00:00,921.14
2019-02-13T22:00:00,923.88
2019-02-14T22:00:00,927.98
2019-02-17T22:00:00,932.35
2019-02-18T22:00:00,940.09
2019-02-19T22:00:00,938.7
2019-02-20T22:00:00,929.73
2019-02-21T22:00:00,930.03
2019-02-24T22:00:00,928.93
2019-02-25T22:00:00,927.68
2019-02-26T22:00:00,923.16
2019-02-27T22:00:00,920.28
2019-02-28T22:00:00,907.9
2019-03-03T22:00:00,902.63
2019-03-04T22:00:00,904.8
2019-03-05T22:00:00,905.74
2019-03-06T22:00:00,908.62
2019-03-07T22:00:00,916.14
2019-03-10T21:00:00,910.52
2019-03-11T21:00:00,916.33
2019-03-12T21:00:00,919.38
2019-03-13T21:00:00,913.09
2019-03-14T21:00:00,916.19
2019-03-17T21:00:00,916.84
2019-03-18T21:00:00,918.51
2019-03-19T21:00:00,920.37
2019-03-20T21:00:00,919.65
2019-03-21T21:00:00,924.02
2019-03-24T21:00:00,928.79
2019-03-25T21:00:00,925.25
2019-03-26T21:00:00,924.29
2019-03-27T21:00:00,912.05
2019-03-28T21:00:00,912.24
2019-03-31T21:00:00,908.35
2019-04-01T21:00:00,912.38
2019-04-02T21:00:00,908.91
2019-04-03T21:00:00,912.0
2019-04-04T21:00:00,912.58
2019-04-07T21:00:00,914.47
2019-04-08T21:00:00,919.56
2019-04-09T21:00:00,921.08
2019-04-10T21:00:00,912.94
2019-04-11T21:00:00,908.83
2019-04-14T21:00:00,906.28
2019-04-15T21:00:00,897.54
2019-04-16T21:00:00,895.73
2019-04-17T21:00:00,899.84
2019-04-21T21:00:00,899.46
2019-04-22T21:00:00,900.41
2019-04-23T21:00:00,907.01
2019-04-24T21:00:00,907.79
2019-04-25T21:00:00,913.15
2019-04-28T21:00:00,908.18
2019-04-29T21:00:00,908.88
2019-04-30T21:00:00,906.77
2019-05-01T21:00:00,902.81
2019-05-02T21:00:00,904.72
2019-05-05T21:00:00,903.8
2019-05-06T21:00:00,905.77
2019-05-07T21:00:00,904.89
2019-05-08T21:00:00,906.82
2019-05-09T21:00:00,907.26
2019-05-12T21:00:00,919.57
2019-05-13T21:00:00,917.46
2019-05-14T21:00:00,917.59
2019-05-15T21:00:00,913.29
2019-05-16T21:00:00,908.66
2019-05-19T21:00:00,906.82
2019-05-20T21:00:00,905.9
2019-05-21T21:00:00,905.76
2019-05-22T21:00:00,911.46
2019-05-23T21:00:00,910.32
2019-05-26T21:00:00,911.47
2019-05-27T21:00:00,909.18
2019-05-28T21:00:00,910.84
2019-05-29T21:00:00,917.41
2019-05-30T21:00:00,927.84
2019-06-02T21:00:00,937.17
2019-06-03T21:00:00,936.49
2019-06-04T21:00:00,942.16
2019-06-05T21:00:00,943.04
2019-06-06T21:00:00,943.22
2019-06-09T21:00:00,941.49
2019-06-10T21:00:00,940.34
2019-06-11T21:00:00,947.64
2019-06-12T21:00:00,954.03
2019-06-13T21:00:00,958.43
2019-06-16T21:00:00,957.56
2019-06-17T21:00:00,960.64
2019-06-18T21:00:00,967.46
2019-06-19T21:00:00,983.68
2019-06-20T21:00:00,992.02
2019-06-23T21:00:00,1002.82
2019-06-24T21:00:00,1007.42
2019-06-25T21:00:00,998.93
2019-06-26T21:00:00,999.58
2019-06-27T21:00:00,998.38
2019-06-30T21:00:00,996.22
2019-07-01T21:00:00,1020.67
2019-07-02T21:00:00,1016.67
2019-07-03T21:00:00,1013.71
2019-07-04T21:00:00,1007.0
2019-07-07T21:00:00,1006.17
2019-07-08T21:00:00,1009.24
2019-07-09T21:00:00,1022.44
2019-07-10T21:00:00,1010.43
2019-07-11T21:00:00,1015.13
2019-07-14T21:00:00,1012.28
2019-07-15T21:00:00,1006.53
2019-07-16T21:00:00,1017.99
2019-07-17T21:00:00,1024.77
2019-07-18T21:00:00,1010.75
2019-07-21T21:00:00,1009.76
2019-07-22T21:00:00,1007.09
2019-07-23T21:00:00,1012.11
2019-07-24T21:00:00,1007.34
2019-07-25T21:00:00,1012.24
2019-07-28T21:00:00,1018.58
2019-07-29T21:00:00,1022.42
2019-07-30T21:00:00,1012.82
2019-07-31T21:00:00,1035.11
2019-08-01T21:00:00,1031.41
2019-08-04T21:00:00,1047.01
2019-08-05T21:00:00,1049.99
2019-08-06T21:00:00,1066.47
2019-08-07T21:00:00,1067.78
2019-08-08T21:00:00,1062.35
2019-08-11T21:00:00,1072.62
2019-08-12T21:00:00,1068.39
2019-08-13T21:00:00,1079.63
2019-08-14T21:00:00,1082.21
2019-08-15T21:00:00,1076.86
2019-08-18T21:00:00,1069.25
2019-08-19T21:00:00,1073.44
2019-08-20T21:00:00,1072.07
2019-08-21T21:00:00,1069.6
2019-08-22T21:00:00,1085.66
2019-08-25T21:00:00,1074.32
2019-08-26T21:00:00,1082.75
2019-08-27T21:00:00,1082.41
2019-08-28T21:00:00,1076.09
2019-08-29T21:00:00,1071.23
2019-09-01T21:00:00,1070.78
2019-09-02T21:00:00,1079.03
2019-09-03T21:00:00,1077.29
2019-09-04T21:00:00,1058.44
2019-09-05T21:00:00,1051.17
2019-09-08T21:00:00,1047.54
2019-09-09T21:00:00,1038.22
2019-09-10T21:00:00,1046.71
2019-09-11T21:00:00,1047.79
2019-09-12T21:00:00,1043.57
2019-09-15T21:00:00,1044.0
2019-09-16T21:00:00,1043.14
2019-09-17T21:00:00,1041.93
2019-09-18T21:00:00,1045.36
2019-09-19T21:00:00,1058.51
2019-09-22T21:00:00,1061.33
2019-09-23T21:00:00,1065.63
2019-09-24T21:00:00,1053.94
2019-09-25T21:00:00,1055.75
2019-09-26T21:00:00,1051.47
2019-09-29T21:00:00,1038.83
2019-09-30T21:00:00,1041.63
2019-10-01T21:00:00,1054.21
2019-10-02T21:00:00,1056.77
2019-10-03T21:00:00,1054.63
2019-10-06T21:00:00,1046.31
2019-10-07T21:00:00,1053.73
2019-10-08T21:00:00,1054.2
2019-10-09T21:00:00,1042.92
2019-10-10T21:00:00,1035.63
2019-10-13T21:00:00,1040.74
2019-10-14T21:00:00,1033.18
2019-10-15T21:00:00,1038.54
2019-10-16T21:00:00,1034.73
2019-10-17T21:00:00,1030.49
2019-10-20T21:00:00,1025.34
2019-10-21T21:00:00,1029.31
2019-10-22T21:00:00,1031.47
2019-10-23T21:00:00,1040.63
2019-10-24T21:00:00,1041.03
2019-10-27T21:00:00,1034.25
2019-10-28T21:00:00,1030.57
2019-10-29T21:00:00,1034.51
2019-10-30T21:00:00,1044.37
2019-10-31T21:00:00,1044.92
2019-11-03T22:00:00,1045.0
2019-11-04T22:00:00,1030.19
2019-11-05T22:00:00,1035.31
2019-11-06T22:00:00,1022.67
2019-11-07T22:00:00,1020.38
2019-11-10T22:00:00,1015.33
2019-11-11T22:00:00,1017.52
2019-11-12T22:00:00,1019.71
2019-11-13T22:00:00,1025.12
2019-11-14T22:00:00,1021.97
2019-11-17T22:00:00,1023.65
2019-11-18T22:00:00,1024.09
2019-11-19T22:00:00,1023.25
2019-11-20T22:00:00,1016.88
2019-11-21T22:00:00,1017.49
2019-11-24T22:00:00,1013.6
2019-11-25T22:00:00,1016.96
2019-11-26T22:00:00,1013.21
2019-11-27T22:00:00,1013.41
2019-11-28T22:00:00,1019.36
2019-12-01T22:00:00,1016.25
2019-12-02T22:00:00,1023.79
2019-12-03T22:00:00,1023.02
2019-12-04T22:00:00,1022.22
2019-12-05T22:00:00,1013.63
2019-12-08T22:00:00,1014.1
2019-12-09T22:00:00,1015.15
2019-12-10T22:00:00,1017.9
2019-12-11T22:00:00,1013.9
2019-12-12T22:00:00,1024.22
2019-12-15T22:00:00,1024.11
2019-12-16T22:00:00,1025.79
2019-12-17T22:00:00,1025.38
2019-12-18T22:00:00,1027.06
2019-12-19T22:00:00,1026.46
2019-12-22T22:00:00,1029.71
2019-12-23T22:00:00,1037.76
2019-12-25T22:00:00,1044.86
2019-12-26T22:00:00,1042.18
2019-12-29T22:00:00,1041.78
2019-12-30T22:00:00,1041.35
2020-01-01T22:00:00,1049.72
2020-01-02T22:00:00,1068.35
2020-01-05T22:00:00,1060.77
2020-01-06T22:00:00,1069.12
2020-01-07T22:00:00,1058.51
2020-01-08T22:00:00,1058.21
2020-01-09T22:00:00,1062.06
2020-01-12T22:00:00,1054.13
2020-01-13T22:00:00,1053.3
2020-01-14T22:00:00,1057.9
2020-01-15T22:00:00,1056.18
2020-01-16T22:00:00,1061.29
2020-01-19T22:00:00,1063.95
2020-01-20T22:00:00,1064.44
2020-01-21T22:00:00,1064.45
2020-01-22T22:00:00,1067.54
2020-01-23T22:00:00,1073.46
2020-01-26T22:00:00,1074.8
2020-01-27T22:00:00,1069.19
2020-01-28T22:00:00,1075.32
2020-01-29T22:00:00,1072.16
2020-01-30T22:00:00,1079.97
2020-02-02T22:00:00,1075.33
2020-02-03T22:00:00,1057.69
2020-02-04T22:00:00,1062.28
2020-02-05T22:00:00,1070.88
2020-02-06T22:00:00,1077.51
2020-02-09T22:00:00,1078.89
2020-02-10T22:00:00,1074.8
2020-02-11T22:00:00,1073.95
2020-02-12T22:00:00,1080.14
2020-02-13T22:00:00,1085.36
2020-02-16T22:00:00,1084.99
2020-02-17T22:00:00,1097.19
2020-02-18T22:00:00,1104.78
2020-02-19T22:00:00,1114.34
2020-02-20T22:00:00,1126.25
2020-02-23T22:00:00,1124.83
2020-02-24T22:00:00,1111.13
2020-02-25T22:00:00,1117.15
2020-02-26T22:00:00,1117.44
2020-02-27T22:00:00,1084.32
2020-03-01T22:00:00,1082.43
2020-03-02T22:00:00,1112.34
2020-03-03T22:00:00,1106.91
2020-03-04T22:00:00,1124.63
2020-03-05T22:00:00,1121.86
2020-03-08T21:00:00,1110.42
2020-03-09T21:00:00,1103.57
2020-03-10T21:00:00,1094.62
2020-03-11T21:00:00,1072.81
2020-03-12T21:00:00,1055.5
2020-03-15T21:00:00,1041.37
2020-03-16T21:00:00,1070.11
2020-03-17T21:00:00,1059.0
2020-03-18T21:00:00,1060.17
2020-03-19T21:00:00,1078.45
2020-03-22T21:00:00,1108.25
2020-03-23T21:00:00,1140.53
2020-03-24T21:00:00,1127.18
2020-03-25T21:00:00,1127.62
2020-03-26T21:00:00,1115.59
2020-03-29T21:00:00,1114.59
2020-03-30T21:00:00,1085.07
2020-03-31T21:00:00,1101.64
2020-04-01T21:00:00,1113.5
2020-04-02T21:00:00,1123.02
2020-04-05T21:00:00,1149.21
2020-04-06T21:00:00,1130.84
2020-04-07T21:00:00,1127.73
2020-04-08T21:00:00,1143.09
2020-04-12T21:00:00,1158.08
2020-04-13T21:00:00,1159.84
2020-04-14T21:00:00,1161.48
2020-04-15T21:00:00,1165.95
2020-04-16T21:00:00,1146.65
2020-04-19T21:00:00,1155.82
2020-04-20T21:00:00,1157.91
2020-04-21T21:00:00,1172.62
2020-04-22T21:00:00,1180.4
2020-04-23T21:00:00,1178.44
2020-04-26T21:00:00,1170.11
2020-04-27T21:00:00,1166.39
2020-04-28T21:00:00,1164.7
2020-04-29T21:00:00,1149.11
2020-04-30T21:00:00,1161.14
2020-05-03T21:00:00,1164.2
2020-05-04T21:00:00,1166.08
2020-05-05T21:00:00,1156.97
2020-05-06T21:00:00,1168.63
2020-05-07T21:00:00,1157.39
2020-05-10T21:00:00,1157.69
2020-05-11T21:00:00,1161.62
2020-05-12T21:00:00,1171.73
2020-05-13T21:00:00,1179.3
2020-05-14T21:00:00,1185.53
2020-05-17T21:00:00,1166.93
2020-05-18T21:00:00,1171.51
2020-05-19T21:00:00,1167.76
2020-05-20T21:00:00,1159.84
2020-05-21T21:00:00,1167.14
2020-05-24T21:00:00,1164.56
2020-05-25T21:00:00,1145.72
2020-05-26T21:00:00,1144.97
2020-05-27T21:00:00,1147.53
2020-05-28T21:00:00,1149.23
2020-05-31T21:00:00,1142.36
2020-06-01T21:00:00,1133.98
2020-06-02T21:00:00,1114.47
2020-06-03T21:00:00,1121.15
2020-06-04T21:00:00,1102.64
2020-06-07T21:00:00,1107.36
2020-06-08T21:00:00,1118.45
2020-06-09T21:00:00,1126.89
2020-06-10T21:00:00,1130.78
2020-06-11T21:00:00,1134.01
2020-06-14T21:00:00,1125.33
2020-06-15T21:00:00,1127.76
2020-06-16T21:00:00,1127.15
2020-06-17T21:00:00,1128.08
2020-06-18T21:00:00,1141.82
2020-06-21T21:00:00,1140.66
2020-06-22T21:00:00,1146.11
2020-06-23T21:00:00,1149.04
2020-06-24T21:00:00,1149.46
2020-06-25T21:00:00,1155.36
2020-06-28T21:00:00,1155.51
2020-06-29T21:00:00,1156.32
2020-06-30T21:00:00,1148.43
2020-07-01T21:00:00,1151.3
2020-07-02T21:00:00,1149.02
2020-07-05T21:00:00,1151.89
2020-07-06T21:00:00,1159.4
2020-07-07T21:00:00,1162.09
2020-07-08T21:00:00,1159.58
2020-07-09T21:00:00,1156.41
2020-07-12T21:00:00,1158.37
2020-07-13T21:00:00,1161.36
2020-07-14T21:00:00,1160.23
2020-07-15T21:00:00,1156.23
2020-07-16T21:00:00,1160.48
2020-07-19T21:00:00,1160.69
2020-07-20T21:00:00,1162.39
2020-07-21T21:00:00,1172.04
2020-07-22T21:00:00,1182.68
2020-07-23T21:00:00,1187.07
2020-07-26T21:00:00,1196.59
2020-07-27T21:00:00,1206.76
2020-07-28T21:00:00,1210.73
2020-07-29T21:00:00,1204.42
2020-07-30T21:00:00,1215.28
2020-08-02T21:00:00,1214.18
2020-08-03T21:00:00,1228.88
2020-08-04T21:00:00,1231.07
2020-08-05T21:00:00,1235.84
2020-08-06T21:00:00,1227.74
2020-08-09T21:00:00,1223.55
2020-08-10T21:00:00,1177.22
2020-08-11T21:00:00,1175.16
2020-08-12T21:00:00,1188.7
2020-08-13T21:00:00,1187.92
2020-08-16T21:00:00,1204.41
2020-08-17T21:00:00,1210.24
2020-08-18T21:00:00,1179.21
2020-08-19T21:00:00,1184.51
2020-08-20T21:00:00,1184.56
2020-08-23T21:00:00,1183.14
2020-08-24T21:00:00,1180.1
2020-08-25T21:00:00,1187.96
2020-08-26T21:00:00,1176.79
2020-08-27T21:00:00,1188.45
2020-08-30T21:00:00,1184.45
2020-08-31T21:00:00,1186.69
2020-09-01T21:00:00,1175.54
2020-09-02T21:00:00,1175.35
2020-09-03T21:00:00,1175.2
2020-09-06T21:00:00,1173.62
2020-09-07T21:00:00,1180.06
2020-09-08T21:00:00,1182.72
2020-09-09T21:00:00,1185.45
2020-09-10T21:00:00,1181.64
2020-09-13T21:00:00,1187.97
2020-09-14T21:00:00,1185.33
2020-09-15T21:00:00,1186.92
2020-09-16T21:00:00,1177.59
2020-09-17T21:00:00,1183.23
2020-09-20T21:00:00,1176.3
2020-09-21T21:00:00,1173.63
2020-09-22T21:00:00,1163.92
2020-09-23T21:00:00,1166.19
2020-09-24T21:00:00,1163.98
2020-09-27T21:00:00,1170.37
2020-09-28T21:00:00,1174.85
2020-09-29T21:00:00,1170.21
2020-09-30T21:00:00,1178.37
2020-10-01T21:00:00,1175.71
2020-10-04T21:00:00,1177.1
2020-10-05T21:00:00,1166.98
2020-10-06T21:00:00,1168.0
2020-10-07T21:00:00,1170.33
2020-10-08T21:00:00,1180.73
2020-10-11T21:00:00,1177.17
2020-10-12T21:00:00,1166.0
2020-10-13T21:00:00,1169.55
2020-10-14T21:00:00,1177.42
2020-10-15T21:00:00,1172.66
2020-10-18T21:00:00,1173.43
2020-10-19T21:00:00,1173.57
2020-10-20T21:00:00,1175.86
2020-10-21T21:00:00,1166.95
2020-10-22T21:00:00,1164.47
2020-10-25T21:00:00,1168.64
2020-10-26T21:00:00,1170.28
2020-10-27T21:00:00,1161.2
2020-10-28T21:00:00,1158.7
2020-10-29T21:00:00,1163.57
2020-11-01T22:00:00,1169.88
2020-11-02T22:00:00,1171.41
2020-11-03T22:00:00,1169.66
2020-11-04T22:00:00,1181.57
2020-11-05T22:00:00,1180.6
2020-11-08T22:00:00,1137.61
2020-11-09T22:00:00,1144.1
2020-11-10T22:00:00,1138.44
2020-11-11T22:00:00,1146.55
2020-11-12T22:00:00,1150.09
2020-11-15T22:00:00,1147.39
2020-11-16T22:00:00,1143.56
2020-11-17T22:00:00,1137.77
2020-11-18T22:00:00,1134.81
2020-11-19T22:00:00,1137.94
2020-11-22T22:00:00,1121.81
2020-11-23T22:00:00,1101.79
2020-11-24T22:00:00,1099.95
2020-11-25T22:00:00,1100.94
2020-11-26T22:00:00,1088.2
2020-11-29T22:00:00,1083.84
2020-11-30T22:00:00,1096.61
2020-12-01T22:00:00,1105.69
2020-12-02T22:00:00,1109.0
2020-12-03T22:00:00,1108.0
2020-12-06T22:00:00,1122.54
2020-12-07T22:00:00,1127.47
2020-12-08T22:00:00,1112.52
2020-12-09T22:00:00,1107.58
2020-12-10T22:00:00,1111.01
2020-12-13T22:00:00,1106.06
2020-12-14T22:00:00,1115.66
2020-12-15T22:00:00,1117.0
2020-12-16T22:00:00,1123.27
2020-12-17T22:00:00,1123.31
2020-12-20T22:00:00,1118.89
2020-12-21T22:00:00,1116.54
2020-12-22T22:00:00,1119.05
2020-12-23T22:00:00,1121.59
2020-12-27T22:00:00,1113.68
2020-12-28T22:00:00,1113.16
2020-12-29T22:00:00,1116.69
2020-12-30T22:00:00,1121.18
2021-01-03T22:00:00,1140.32
2021-01-04T22:00:00,1138.55
2021-01-05T22:00:00,1120.43
2021-01-06T22:00:00,1121.34
2021-01-07T22:00:00,1090.69
2021-01-10T22:00:00,1090.99
2021-01-11T22:00:00,1088.88
2021-01-12T22:00:00,1086.66
2021-01-13T22:00:00,1082.83
2021-01-14T22:00:00,1079.57
2021-01-17T22:00:00,1086.39
2021-01-18T22:00:00,1084.95
2021-01-19T22:00:00,1098.39
2021-01-20T22:00:00,1095.2
2021-01-21T22:00:00,1091.72
2021-01-24T22:00:00,1092.44
2021-01-25T22:00:00,1086.78
2021-01-26T22:00:00,1088.51
2021-01-27T22:00:00,1082.72
2021-01-28T22:00:00,1084.58
2021-01-31T22:00:00,1088.44
2021-02-01T22:00:00,1082.71
2021-02-02T22:00:00,1080.11
2021-02-03T22:00:00,1061.41
2021-02-04T22:00:00,1066.91
2021-02-07T22:00:00,1074.15
2021-02-08T22:00:00,1074.92
2021-02-09T22:00:00,1078.75
2021-02-10T22:00:00,1067.41
2021-02-11T22:00:00,1064.8
2021-02-14T22:00:00,1058.88
2021-02-15T22:00:00,1047.65
2021-02-16T22:00:00,1039.78
2021-02-17T22:00:00,1037.31
2021-02-18T22:00:00,1038.02
2021-02-21T22:00:00,1048.03
2021-02-22T22:00:00,1047.81
2021-02-23T22:00:00,1043.78
2021-02-24T22:00:00,1029.03
2021-02-25T22:00:00,1017.55
2021-02-28T22:00:00,1009.73
2021-03-01T22:00:00,1016.85
2021-03-02T22:00:00,1004.31
2021-03-03T22:00:00,1003.32
2021-03-04T22:00:00,1009.19
2021-03-07T22:00:00,999.9
2021-03-08T22:00:00,1012.63
2021-03-09T22:00:00,1017.69
2021-03-10T22:00:00,1011.81
2021-03-11T22:00:00,1018.69
2021-03-14T21:00:00,1020.19
2021-03-15T21:00:00,1021.24
2021-03-16T21:00:00,1024.62
2021-03-17T21:00:00,1022.27
2021-03-18T21:00:00,1028.01
2021-03-21T21:00:00,1024.88
2021-03-22T21:00:00,1026.89
2021-03-23T21:00:00,1033.51
2021-03-24T21:00:00,1030.29
2021-03-25T21:00:00,1031.6
2021-03-28T21:00:00,1021.91
2021-03-29T21:00:00,1009.33
2021-03-30T21:00:00,1021.83
2021-03-31T21:00:00,1031.82
2021-04-04T21:00:00,1028.24
2021-04-05T21:00:00,1035.87
2021-04-06T21:00:00,1034.84
2021-04-07T21:00:00,1041.87
2021-04-08T21:00:00,1036.8
2021-04-11T21:00:00,1031.06
2021-04-12T21:00:00,1035.04
2021-04-13T21:00:00,1025.75
2021-04-14T21:00:00,1040.85
2021-04-15T21:00:00,1047.85
2021-04-18T21:00:00,1041.28
2021-04-19T21:00:00,1047.65
2021-04-20T21:00:00,1052.7
2021-04-21T21:00:00,1050.16
2021-04-22T21:00:00,1043.66
2021-04-25T21:00:00,1044.63
2021-04-26T21:00:00,1042.59
2021-04-27T21:00:00,1042.71
2021-04-28T21:00:00,1037.86
2021-04-29T21:00:00,1043.08
2021-05-02T21:00:00,1052.91
2021-05-03T21:00:00,1049.1
2021-05-04T21:00:00,1052.28
2021-05-05T21:00:00,1063.58
2021-05-06T21:00:00,1068.32
2021-05-09T21:00:00,1071.25
2021-05-10T21:00:00,1070.92
2021-05-11T21:00:00,1066.98
2021-05-12T21:00:00,1072.92
2021-05-13T21:00:00,1078.23
2021-05-16T21:00:00,1089.01
2021-05-17T21:00:00,1087.8
2021-05-18T21:00:00,1094.34
2021-05-19T21:00:00,1094.55
2021-05-20T21:00:00,1099.27
2021-05-23T21:00:00,1096.02
2021-05-24T21:00:00,1105.15
2021-05-25T21:00:00,1106.19
2021-05-26T21:00:00,1105.29
2021-05-27T21:00:00,1110.35
2021-05-30T21:00:00,1109.69
2021-05-31T21:00:00,1106.74
2021-06-01T21:00:00,1110.79
2021-06-02T21:00:00,1097.35
2021-06-03T21:00:00,1103.48
2021-06-06T21:00:00,1106.91
2021-06-07T21:00:00,1105.76
2021-06-08T21:00:00,1103.64
2021-06-09T21:00:00,1106.85
2021-06-10T21:00:00,1099.05
2021-06-13T21:00:00,1093.49
2021-06-14T21:00:00,1090.6
2021-06-15T21:00:00,1071.98
2021-06-16T21:00:00,1057.13
2021-06-17T21:00:00,1055.79
2021-06-20T21:00:00,1060.33
2021-06-21T21:00:00,1057.4
2021-06-22T21:00:00,1056.75
2021-06-23T21:00:00,1054.1
2021-06-24T21:00:00,1056.5
2021-06-27T21:00:00,1056.12
2021-06-28T21:00:00,1049.38
2021-06-29T21:00:00,1054.91
2021-06-30T21:00:00,1061.77
2021-07-01T21:00:00,1062.71
2021-07-04T21:00:00,1065.03
2021-07-05T21:00:00,1072.45
2021-07-06T21:00:00,1077.71
2021-07-07T21:00:00,1078.06
2021-07-08T21:00:00,1077.75
2021-07-11T21:00:00,1077.14
2021-07-12T21:00:00,1082.51
2021-07-13T21:00:00,1089.41
2021-07-14T21:00:00,1093.61
2021-07-15T21:00:00,1087.19
2021-07-18T21:00:00,1093.13
2021-07-19T21:00:00,1094.25
2021-07-20T21:00:00,1085.92
2021-07-21T21:00:00,1086.22
2021-07-22T21:00:00,1084.94
2021-07-25T21:00:00,1080.37
2021-07-26T21:00:00,1083.49
2021-07-27T21:00:00,1084.8
2021-07-28T21:00:00,1091.49
2021-07-29T21:00:00,1085.27
2021-08-01T21:00:00,1084.41
2021-08-02T21:00:00,1080.76
2021-08-03T21:00:00,1083.11
2021-08-04T21:00:00,1078.6
2021-08-05T21:00:00,1060.9
2021-08-08T21:00:00,1047.14
2021-08-09T21:00:00,1047.34
2021-08-10T21:00:00,1058.53
2021-08-11T21:00:00,1062.88
2021-08-12T21:00:00,1073.33
2021-08-15T21:00:00,1079.38
2021-08-16T21:00:00,1085.04
2021-08-17T21:00:00,1087.78
2021-08-18T21:00:00,1089.4
2021-08-19T21:00:00,1090.41
2021-08-22T21:00:00,1097.13
2021-08-23T21:00:00,1092.51
2021-08-24T21:00:00,1084.24
2021-08-25T21:00:00,1089.08
2021-08-26T21:00:00,1097.64
2021-08-29T21:00:00,1093.94
2021-08-30T21:00:00,1095.51
2021-08-31T21:00:00,1093.06
2021-09-01T21:00:00,1088.47
2021-09-02T21:00:00,1094.14
2021-09-05T21:00:00,1092.06
2021-09-06T21:00:00,1079.64
2021-09-07T21:00:00,1078.92
2021-09-08T21:00:00,1079.33
2021-09-09T21:00:00,1077.14
2021-09-12T21:00:00,1080.74
2021-09-13T21:00:00,1088.37
2021-09-14T21:00:00,1080.28
2021-09-15T21:00:00,1063.15
2021-09-16T21:00:00,1069.66
2021-09-19T21:00:00,1076.99
2021-09-20T21:00:00,1082.18
2021-09-21T21:00:00,1078.55
2021-09-22T21:00:00,1059.45
2021-09-23T21:00:00,1066.37
