date,XAG
2013-10-23T21:00:00,949.65
2013-10-24T21:00:00,943.3
2013-10-27T21:00:00,942.15
2013-10-28T21:00:00,947.65
2013-10-29T21:00:00,959.2
2013-10-30T21:00:00,921.59
2013-10-31T21:00:00,923.03
2013-11-03T22:00:00,910.06
2013-11-04T22:00:00,912.39
2013-11-05T22:00:00,916.38
2013-11-06T22:00:00,911.92
2013-11-07T22:00:00,910.01
2013-11-10T22:00:00,903.31
2013-11-11T22:00:00,873.71
2013-11-12T22:00:00,862.49
2013-11-13T22:00:00,872.98
2013-11-14T22:00:00,871.76
2013-11-17T22:00:00,851.69
2013-11-18T22:00:00,848.04
2013-11-19T22:00:00,826.94
2013-11-20T22:00:00,834.97
2013-11-21T22:00:00,828.68
2013-11-24T22:00:00,851.07
2013-11-25T22:00:00,830.27
2013-11-26T22:00:00,821.31
2013-11-27T22:00:00,824.1
2013-11-28T22:00:00,840.21
2013-12-01T22:00:00,797.5
2013-12-02T22:00:00,792.66
2013-12-03T22:00:00,825.28
2013-12-04T22:00:00,808.2
2013-12-05T22:00:00,812.6
2013-12-08T22:00:00,830.96
2013-12-09T22:00:00,857.11
2013-12-10T22:00:00,853.87
2013-12-11T22:00:00,816.37
2013-12-12T22:00:00,825.83
2013-12-15T22:00:00,841.31
2013-12-16T22:00:00,837.91
2013-12-17T22:00:00,833.81
2013-12-18T22:00:00,810.33
2013-12-19T22:00:00,817.0
2013-12-22T22:00:00,819.22
2013-12-23T22:00:00,822.42
2013-12-25T22:00:00,836.58
2013-12-26T22:00:00,853.76
2013-12-29T22:00:00,824.83
2013-12-30T22:00:00,815.86
2014-01-01T22:00:00,847.04
2014-01-02T22:00:00,853.43
2014-01-05T22:00:00,853.65
2014-01-06T22:00:00,839.97
2014-01-07T22:00:00,823.53
2014-01-08T22:00:00,825.2
2014-01-09T22:00:00,852.38
2014-01-12T22:00:00,862.5
2014-01-13T22:00:00,858.1
2014-01-14T22:00:00,858.56
2014-01-15T22:00:00,853.52
2014-01-16T22:00:00,866.63
2014-01-19T22:00:00,866.99
2014-01-20T22:00:00,845.33
2014-01-21T22:00:00,841.17
2014-01-22T22:00:00,849.45
2014-01-23T22:00:00,844.09
2014-01-26T22:00:00,832.06
2014-01-27T22:00:00,825.6
2014-01-28T22:00:00,835.06
2014-01-29T22:00:00,805.95
2014-01-30T22:00:00,808.56
2014-02-02T22:00:00,815.72
2014-02-03T22:00:00,821.09
2014-02-04T22:00:00,843.17
2014-02-05T22:00:00,846.14
2014-02-06T22:00:00,846.55
2014-02-09T22:00:00,849.79
2014-02-10T22:00:00,854.95
2014-02-11T22:00:00,854.88
2014-02-12T22:00:00,865.5
2014-02-13T22:00:00,914.36
2014-02-16T22:00:00,931.95
2014-02-17T22:00:00,945.65
2014-02-18T22:00:00,928.46
2014-02-19T22:00:00,943.12
2014-02-20T22:00:00,945.13
2014-02-23T22:00:00,948.29
2014-02-24T22:00:00,941.86
2014-02-25T22:00:00,913.41
2014-02-26T22:00:00,913.34
2014-02-27T22:00:00,909.25
2014-03-02T22:00:00,918.64
2014-03-03T22:00:00,907.75
2014-03-04T22:00:00,906.04
2014-03-05T22:00:00,916.95
2014-03-06T22:00:00,890.35
2014-03-09T21:00:00,886.69
2014-03-10T21:00:00,888.25
2014-03-11T21:00:00,909.25
2014-03-12T21:00:00,901.04
2014-03-13T21:00:00,912.48
2014-03-16T21:00:00,899.21
2014-03-17T21:00:00,881.07
2014-03-18T21:00:00,877.57
2014-03-19T21:00:00,861.01
2014-03-20T21:00:00,862.5
2014-03-23T21:00:00,842.64
2014-03-24T21:00:00,843.57
2014-03-25T21:00:00,830.64
2014-03-26T21:00:00,826.57
2014-03-27T21:00:00,833.72
2014-03-30T21:00:00,830.69
2014-03-31T21:00:00,831.75
2014-04-01T21:00:00,844.45
2014-04-02T21:00:00,839.27
2014-04-03T21:00:00,841.94
2014-04-06T21:00:00,836.68
2014-04-07T21:00:00,838.88
2014-04-08T21:00:00,826.94
2014-04-09T21:00:00,835.16
2014-04-10T21:00:00,833.31
2014-04-13T21:00:00,833.03
2014-04-14T21:00:00,816.05
2014-04-15T21:00:00,819.16
2014-04-16T21:00:00,820.47
2014-04-17T21:00:00,821.2
2014-04-20T21:00:00,810.51
2014-04-21T21:00:00,809.05
2014-04-22T21:00:00,811.99
2014-04-23T21:00:00,822.73
2014-04-24T21:00:00,825.8
2014-04-27T21:00:00,819.65
2014-04-28T21:00:00,811.89
2014-04-29T21:00:00,794.33
2014-04-30T21:00:00,785.55
2014-05-01T21:00:00,810.26
2014-05-04T21:00:00,815.12
2014-05-05T21:00:00,809.63
2014-05-06T21:00:00,798.3
2014-05-07T21:00:00,790.19
2014-05-08T21:00:00,792.99
2014-05-11T21:00:00,814.16
2014-05-12T21:00:00,815.34
2014-05-13T21:00:00,827.32
2014-05-14T21:00:00,812.67
2014-05-15T21:00:00,805.92
2014-05-18T21:00:00,805.54
2014-05-19T21:00:00,810.25
2014-05-20T21:00:00,809.92
2014-05-21T21:00:00,817.52
2014-05-22T21:00:00,816.0
2014-05-25T21:00:00,815.49
2014-05-26T21:00:00,796.16
2014-05-27T21:00:00,796.57
2014-05-28T21:00:00,794.58
2014-05-29T21:00:00,781.57
2014-06-01T21:00:00,781.4
2014-06-02T21:00:00,784.47
2014-06-03T21:00:00,785.43
2014-06-04T21:00:00,795.03
2014-06-05T21:00:00,795.15
2014-06-08T21:00:00,797.3
2014-06-09T21:00:00,805.47
2014-06-10T21:00:00,804.61
2014-06-11T21:00:00,818.51
2014-06-12T21:00:00,828.75
2014-06-15T21:00:00,826.27
2014-06-16T21:00:00,831.3
2014-06-17T21:00:00,836.01
2014-06-18T21:00:00,882.88
2014-06-19T21:00:00,886.8
2014-06-22T21:00:00,886.15
2014-06-23T21:00:00,889.32
2014-06-24T21:00:00,893.53
2014-06-25T21:00:00,896.47
2014-06-26T21:00:00,887.9
2014-06-29T21:00:00,889.07
2014-06-30T21:00:00,887.94
2014-07-01T21:00:00,895.95
2014-07-02T21:00:00,897.85
2014-07-03T21:00:00,898.48
2014-07-06T21:00:00,893.06
2014-07-07T21:00:00,891.02
2014-07-08T21:00:00,893.67
2014-07-09T21:00:00,908.07
2014-07-10T21:00:00,911.14
2014-07-13T21:00:00,886.29
2014-07-14T21:00:00,876.9
2014-07-15T21:00:00,881.95
2014-07-16T21:00:00,901.15
2014-07-17T21:00:00,886.71
2014-07-20T21:00:00,889.39
2014-07-21T21:00:00,892.26
2014-07-22T21:00:00,888.98
2014-07-23T21:00:00,864.75
2014-07-24T21:00:00,884.72
2014-07-27T21:00:00,876.64
2014-07-28T21:00:00,879.27
2014-07-29T21:00:00,883.6
2014-07-30T21:00:00,873.74
2014-07-31T21:00:00,868.91
2014-08-03T21:00:00,859.51
2014-08-04T21:00:00,840.19
2014-08-05T21:00:00,852.18
2014-08-06T21:00:00,849.28
2014-08-07T21:00:00,845.81
2014-08-10T21:00:00,852.42
2014-08-11T21:00:00,847.28
2014-08-12T21:00:00,842.09
2014-08-13T21:00:00,844.24
2014-08-14T21:00:00,826.26
2014-08-17T21:00:00,831.18
2014-08-18T21:00:00,824.25
2014-08-19T21:00:00,830.63
2014-08-20T21:00:00,828.26
2014-08-21T21:00:00,827.44
2014-08-24T21:00:00,825.92
2014-08-25T21:00:00,826.84
2014-08-26T21:00:00,829.29
2014-08-27T21:00:00,830.96
2014-08-28T21:00:00,830.33
2014-08-31T21:00:00,831.72
2014-09-01T21:00:00,819.36
2014-09-02T21:00:00,817.79
2014-09-03T21:00:00,815.43
2014-09-04T21:00:00,822.4
2014-09-07T21:00:00,820.34
2014-09-08T21:00:00,822.92
2014-09-09T21:00:00,818.91
2014-09-10T21:00:00,806.31
2014-09-11T21:00:00,803.78
2014-09-14T21:00:00,805.95
2014-09-15T21:00:00,805.56
2014-09-16T21:00:00,802.98
2014-09-17T21:00:00,799.38
2014-09-18T21:00:00,761.73
2014-09-21T21:00:00,757.19
2014-09-22T21:00:00,760.47
2014-09-23T21:00:00,755.27
2014-09-24T21:00:00,748.25
2014-09-25T21:00:00,759.89
2014-09-28T21:00:00,753.31
2014-09-29T21:00:00,721.88
2014-09-30T21:00:00,734.23
2014-10-01T21:00:00,726.62
2014-10-02T21:00:00,720.89
2014-10-05T21:00:00,744.61
2014-10-06T21:00:00,733.44
2014-10-07T21:00:00,740.86
2014-10-08T21:00:00,742.6
2014-10-09T21:00:00,747.52
2014-10-12T21:00:00,747.37
2014-10-13T21:00:00,746.96
2014-10-14T21:00:00,742.68
2014-10-15T21:00:00,739.98
2014-10-16T21:00:00,734.59
2014-10-19T21:00:00,741.85
2014-10-20T21:00:00,747.94
2014-10-21T21:00:00,728.65
2014-10-22T21:00:00,734.6
2014-10-23T21:00:00,733.25
2014-10-26T21:00:00,727.7
2014-10-27T21:00:00,730.85
2014-10-28T21:00:00,729.77
2014-10-29T21:00:00,692.63
2014-10-30T21:00:00,678.35
2014-11-02T22:00:00,684.67
2014-11-03T22:00:00,672.96
2014-11-04T22:00:00,632.44
2014-11-05T22:00:00,642.23
2014-11-06T22:00:00,660.11
2014-11-09T22:00:00,651.48
2014-11-10T22:00:00,655.82
2014-11-11T22:00:00,653.59
2014-11-12T22:00:00,651.47
2014-11-13T22:00:00,693.38
2014-11-16T22:00:00,685.35
2014-11-17T22:00:00,686.82
2014-11-18T22:00:00,688.82
2014-11-19T22:00:00,696.12
2014-11-20T22:00:00,706.54
2014-11-23T22:00:00,711.17
2014-11-24T22:00:00,725.01
2014-11-25T22:00:00,710.91
2014-11-26T22:00:00,695.27
2014-11-27T22:00:00,647.05
2014-11-30T22:00:00,713.81
2014-12-01T22:00:00,721.39
2014-12-02T22:00:00,718.29
2014-12-03T22:00:00,720.02
2014-12-04T22:00:00,716.14
2014-12-07T22:00:00,719.7
2014-12-08T22:00:00,763.07
2014-12-09T22:00:00,756.23
2014-12-10T22:00:00,760.53
2014-12-11T22:00:00,757.69
2014-12-14T22:00:00,704.67
2014-12-15T22:00:00,669.96
2014-12-16T22:00:00,681.33
2014-12-17T22:00:00,690.16
2014-12-18T22:00:00,705.72
2014-12-21T22:00:00,680.79
2014-12-22T22:00:00,690.34
2014-12-23T22:00:00,690.93
2014-12-25T22:00:00,710.37
2014-12-28T22:00:00,691.42
2014-12-29T22:00:00,721.7
2014-12-30T22:00:00,677.48
2015-01-01T22:00:00,689.78
2015-01-04T22:00:00,714.87
2015-01-05T22:00:00,737.06
2015-01-06T22:00:00,739.04
2015-01-07T22:00:00,727.93
2015-01-08T22:00:00,732.48
2015-01-11T22:00:00,737.26
2015-01-12T22:00:00,770.23
2015-01-13T22:00:00,756.63
2015-01-14T22:00:00,740.85
2015-01-15T22:00:00,799.18
2015-01-18T22:00:00,792.08
2015-01-19T22:00:00,814.5
2015-01-20T22:00:00,823.65
2015-01-21T22:00:00,842.54
2015-01-22T22:00:00,845.45
2015-01-25T22:00:00,821.32
2015-01-26T22:00:00,824.97
2015-01-27T22:00:00,827.45
2015-01-28T22:00:00,770.94
2015-01-29T22:00:00,787.59
2015-02-01T22:00:00,790.01
2015-02-02T22:00:00,791.79
2015-02-03T22:00:00,798.74
2015-02-04T22:00:00,787.38
2015-02-05T22:00:00,761.51
2015-02-08T22:00:00,775.39
2015-02-09T22:00:00,773.03
2015-02-10T22:00:00,769.63
2015-02-11T22:00:00,767.45
2015-02-12T22:00:00,797.88
2015-02-15T22:00:00,797.19
2015-02-16T22:00:00,746.46
2015-02-17T22:00:00,745.03
2015-02-18T22:00:00,740.42
2015-02-19T22:00:00,729.79
2015-02-22T22:00:00,736.83
2015-02-23T22:00:00,733.88
2015-02-24T22:00:00,749.2
2015-02-25T22:00:00,753.98
2015-02-26T22:00:00,755.16
2015-03-01T22:00:00,744.14
2015-03-02T22:00:00,735.3
2015-03-03T22:00:00,734.47
2015-03-04T22:00:00,736.9
2015-03-05T22:00:00,726.94
2015-03-08T21:00:00,718.15
2015-03-09T21:00:00,719.64
2015-03-10T21:00:00,712.36
2015-03-11T21:00:00,713.84
2015-03-12T21:00:00,722.75
2015-03-15T21:00:00,722.43
2015-03-16T21:00:00,717.98
2015-03-17T21:00:00,728.37
2015-03-18T21:00:00,750.81
2015-03-19T21:00:00,780.54
2015-03-22T21:00:00,786.13
2015-03-23T21:00:00,784.19
2015-03-24T21:00:00,784.91
2015-03-25T21:00:00,794.32
2015-03-26T21:00:00,785.87
2015-03-29T21:00:00,777.23
2015-03-30T21:00:00,775.55
2015-03-31T21:00:00,791.2
2015-04-01T21:00:00,775.54
2015-04-02T21:00:00,776.02
2015-04-05T21:00:00,779.41
2015-04-06T21:00:00,775.45
2015-04-07T21:00:00,752.58
2015-04-08T21:00:00,734.6
2015-04-09T21:00:00,755.33
2015-04-12T21:00:00,744.6
2015-04-13T21:00:00,732.44
2015-04-14T21:00:00,738.31
2015-04-15T21:00:00,728.19
2015-04-16T21:00:00,725.7
2015-04-19T21:00:00,706.28
2015-04-20T21:00:00,710.04
2015-04-21T21:00:00,695.72
2015-04-22T21:00:00,697.15
2015-04-23T21:00:00,684.51
2015-04-26T21:00:00,725.65
2015-04-27T21:00:00,734.78
2015-04-28T21:00:00,727.39
2015-04-29T21:00:00,704.54
2015-04-30T21:00:00,710.89
2015-05-03T21:00:00,725.42
2015-05-04T21:00:00,730.31
2015-05-05T21:00:00,724.05
2015-05-06T21:00:00,716.64
2015-05-07T21:00:00,725.38
2015-05-10T21:00:00,718.0
2015-05-11T21:00:00,728.34
2015-05-12T21:00:00,757.35
2015-05-13T21:00:00,777.27
2015-05-14T21:00:00,781.03
2015-05-17T21:00:00,798.39
2015-05-18T21:00:00,767.72
2015-05-19T21:00:00,770.05
2015-05-20T21:00:00,771.07
2015-05-21T21:00:00,773.25
2015-05-24T21:00:00,778.05
2015-05-25T21:00:00,763.11
2015-05-26T21:00:00,759.08
2015-05-27T21:00:00,761.02
2015-05-28T21:00:00,764.74
2015-05-31T21:00:00,768.15
2015-06-01T21:00:00,761.01
2015-06-02T21:00:00,743.81
2015-06-03T21:00:00,721.5
2015-06-04T21:00:00,725.34
2015-06-07T21:00:00,711.59
2015-06-08T21:00:00,710.06
2015-06-09T21:00:00,707.7
2015-06-10T21:00:00,713.24
2015-06-11T21:00:00,708.34
2015-06-14T21:00:00,714.05
2015-06-15T21:00:00,710.87
2015-06-16T21:00:00,713.51
2015-06-17T21:00:00,714.28
2015-06-18T21:00:00,710.47
2015-06-21T21:00:00,720.03
2015-06-22T21:00:00,701.09
2015-06-23T21:00:00,704.16
2015-06-24T21:00:00,700.25
2015-06-25T21:00:00,698.09
2015-06-28T21:00:00,674.81
2015-06-29T21:00:00,676.65
2015-06-30T21:00:00,672.84
2015-07-01T21:00:00,680.27
2015-07-02T21:00:00,682.78
2015-07-05T21:00:00,681.11
2015-07-06T21:00:00,638.61
2015-07-07T21:00:00,639.91
2015-07-08T21:00:00,658.83
2015-07-09T21:00:00,668.62
2015-07-12T21:00:00,668.41
2015-07-13T21:00:00,656.54
2015-07-14T21:00:00,643.07
2015-07-15T21:00:00,640.3
2015-07-16T21:00:00,632.9
2015-07-19T21:00:00,622.27
2015-07-20T21:00:00,626.52
2015-07-21T21:00:00,627.68
2015-07-22T21:00:00,618.42
2015-07-23T21:00:00,620.35
2015-07-26T21:00:00,607.53
2015-07-27T21:00:00,613.31
2015-07-28T21:00:00,625.38
2015-07-29T21:00:00,624.38
2015-07-30T21:00:00,625.22
2015-08-02T21:00:00,610.17
2015-08-03T21:00:00,617.74
2015-08-04T21:00:00,618.24
2015-08-05T21:00:00,622.07
2015-08-06T21:00:00,630.95
2015-08-09T21:00:00,659.98
2015-08-10T21:00:00,674.15
2015-08-11T21:00:00,677.09
2015-08-12T21:00:00,672.66
2015-08-13T21:00:00,661.53
2015-08-16T21:00:00,666.34
2015-08-17T21:00:00,632.23
2015-08-18T21:00:00,660.53
2015-08-19T21:00:00,673.64
2015-08-20T21:00:00,652.7
2015-08-23T21:00:00,607.01
2015-08-24T21:00:00,606.13
2015-08-25T21:00:00,570.55
2015-08-26T21:00:00,598.52
2015-08-27T21:00:00,608.05
2015-08-28T21:00:00,608.11
2015-08-30T21:00:00,613.81
2015-08-31T21:00:00,612.05
2015-09-01T21:00:00,620.19
2015-09-02T21:00:00,623.36
2015-09-03T21:00:00,617.23
2015-09-06T21:00:00,609.92
2015-09-07T21:00:00,626.66
2015-09-08T21:00:00,615.0
2015-09-09T21:00:00,618.95
2015-09-10T21:00:00,612.87
2015-09-13T21:00:00,601.23
2015-09-14T21:00:00,600.82
2015-09-15T21:00:00,633.81
2015-09-16T21:00:00,647.53
2015-09-17T21:00:00,651.18
2015-09-20T21:00:00,657.4
2015-09-21T21:00:00,629.28
2015-09-22T21:00:00,633.1
2015-09-23T21:00:00,655.33
2015-09-24T21:00:00,655.56
2015-09-27T21:00:00,621.24
2015-09-28T21:00:00,623.78
2015-09-29T21:00:00,613.63
2015-09-30T21:00:00,613.35
2015-10-01T21:00:00,662.42
2015-10-04T21:00:00,687.75
2015-10-05T21:00:00,699.03
2015-10-06T21:00:00,708.0
2015-10-07T21:00:00,679.42
2015-10-08T21:00:00,684.36
2015-10-11T21:00:00,684.69
2015-10-12T21:00:00,692.78
2015-10-13T21:00:00,695.7
2015-10-14T21:00:00,694.13
2015-10-15T21:00:00,692.66
2015-10-18T21:00:00,682.81
2015-10-19T21:00:00,686.97
2015-10-20T21:00:00,676.08
2015-10-21T21:00:00,687.82
2015-10-22T21:00:00,689.94
2015-10-25T21:00:00,690.94
2015-10-26T21:00:00,695.22
2015-10-27T21:00:00,704.96
2015-10-28T21:00:00,677.75
2015-10-29T21:00:00,669.23
2015-11-01T22:00:00,661.95
2015-11-02T22:00:00,655.16
2015-11-03T22:00:00,645.59
2015-11-04T22:00:00,640.14
2015-11-05T22:00:00,634.42
2015-11-08T22:00:00,618.28
2015-11-09T22:00:00,607.68
2015-11-10T22:00:00,597.81
2015-11-11T22:00:00,594.17
2015-11-12T22:00:00,591.09
2015-11-15T22:00:00,584.94
2015-11-16T22:00:00,580.65
2015-11-17T22:00:00,577.89
2015-11-18T22:00:00,577.08
2015-11-19T22:00:00,571.48
2015-11-22T22:00:00,573.39
2015-11-23T22:00:00,575.08
2015-11-24T22:00:00,574.53
2015-11-25T22:00:00,581.64
2015-11-26T22:00:00,571.62
2015-11-29T22:00:00,569.26
2015-11-30T22:00:00,573.73
2015-12-01T22:00:00,561.25
2015-12-02T22:00:00,557.73
2015-12-03T22:00:00,588.8
2015-12-06T22:00:00,574.29
2015-12-07T22:00:00,568.02
2015-12-08T22:00:00,563.28
2015-12-09T22:00:00,560.54
2015-12-10T22:00:00,546.23
2015-12-13T22:00:00,526.61
2015-12-14T22:00:00,536.35
2015-12-15T22:00:00,566.73
2015-12-16T22:00:00,537.62
2015-12-17T22:00:00,561.96
2015-12-20T22:00:00,571.32
2015-12-21T22:00:00,568.71
2015-12-22T22:00:00,572.76
2015-12-23T22:00:00,574.94
2015-12-27T22:00:00,544.57
2015-12-28T22:00:00,545.28
2015-12-29T22:00:00,541.95
2015-12-30T22:00:00,539.1
2015-12-31T22:00:00,539.62
2016-01-03T22:00:00,543.23
2016-01-04T22:00:00,553.86
2016-01-05T22:00:00,557.81
2016-01-06T22:00:00,576.2
2016-01-07T22:00:00,551.6
2016-01-10T22:00:00,544.79
2016-01-11T22:00:00,538.95
2016-01-12T22:00:00,567.18
2016-01-13T22:00:00,545.63
2016-01-14T22:00:00,552.67
2016-01-17T22:00:00,554.39
2016-01-18T22:00:00,561.63
2016-01-19T22:00:00,568.05
2016-01-20T22:00:00,558.8
2016-01-21T22:00:00,553.61
2016-01-24T22:00:00,567.05
2016-01-25T22:00:00,583.11
2016-01-26T22:00:00,582.57
2016-01-27T22:00:00,560.98
2016-01-28T22:00:00,565.55
2016-01-31T22:00:00,566.89
2016-02-01T22:00:00,563.45
2016-02-02T22:00:00,576.86
2016-02-03T22:00:00,583.04
2016-02-04T22:00:00,597.79
2016-02-07T22:00:00,621.26
2016-02-08T22:00:00,608.66
2016-02-09T22:00:00,604.95
2016-02-10T22:00:00,633.68
2016-02-11T22:00:00,636.9
2016-02-14T22:00:00,615.74
2016-02-15T22:00:00,613.86
2016-02-16T22:00:00,613.62
2016-02-17T22:00:00,618.43
2016-02-18T22:00:00,612.71
2016-02-21T22:00:00,604.08
2016-02-22T22:00:00,614.33
2016-02-23T22:00:00,608.41
2016-02-24T22:00:00,601.84
2016-02-25T22:00:00,575.64
2016-02-28T22:00:00,586.89
2016-02-29T22:00:00,581.29
2016-03-01T22:00:00,586.64
2016-03-02T22:00:00,598.67
2016-03-03T22:00:00,616.11
2016-03-06T22:00:00,621.74
2016-03-07T22:00:00,603.12
2016-03-08T22:00:00,597.53
2016-03-09T22:00:00,615.07
2016-03-10T22:00:00,606.4
2016-03-13T21:00:00,599.94
2016-03-14T21:00:00,598.21
2016-03-15T21:00:00,611.02
2016-03-16T21:00:00,622.98
2016-03-17T21:00:00,617.51
2016-03-20T21:00:00,622.43
2016-03-21T21:00:00,626.54
2016-03-22T21:00:00,590.4
2016-03-23T21:00:00,587.53
2016-03-27T21:00:00,589.38
2016-03-28T21:00:00,588.38
2016-03-29T21:00:00,576.09
2016-03-30T21:00:00,589.29
2016-03-31T21:00:00,562.94
2016-04-03T21:00:00,558.23
2016-04-04T21:00:00,570.99
2016-04-05T21:00:00,564.76
2016-04-06T21:00:00,577.33
2016-04-07T21:00:00,583.91
2016-04-10T21:00:00,613.97
2016-04-11T21:00:00,629.53
2016-04-12T21:00:00,637.86
2016-04-13T21:00:00,637.71
2016-04-14T21:00:00,639.35
2016-04-17T21:00:00,633.99
2016-04-18T21:00:00,675.74
2016-04-19T21:00:00,681.93
2016-04-20T21:00:00,687.41
2016-04-21T21:00:00,688.81
2016-04-24T21:00:00,690.07
2016-04-25T21:00:00,698.95
2016-04-26T21:00:00,706.69
2016-04-27T21:00:00,719.1
2016-04-28T21:00:00,730.52
2016-05-01T21:00:00,708.54
2016-05-02T21:00:00,707.51
2016-05-03T21:00:00,709.52
2016-05-04T21:00:00,709.65
2016-05-05T21:00:00,720.71
2016-05-08T21:00:00,700.18
2016-05-09T21:00:00,705.86
2016-05-10T21:00:00,720.46
2016-05-11T21:00:00,696.11
2016-05-12T21:00:00,704.96
2016-05-15T21:00:00,705.44
2016-05-16T21:00:00,710.16
2016-05-17T21:00:00,694.7
2016-05-18T21:00:00,670.18
2016-05-19T21:00:00,671.98
2016-05-22T21:00:00,664.56
2016-05-23T21:00:00,655.85
2016-05-24T21:00:00,660.23
2016-05-25T21:00:00,659.15
2016-05-26T21:00:00,657.15
2016-05-29T21:00:00,642.85
2016-05-30T21:00:00,639.29
2016-05-31T21:00:00,632.08
2016-06-01T21:00:00,633.4
2016-06-02T21:00:00,647.33
2016-06-05T21:00:00,651.07
2016-06-06T21:00:00,641.68
2016-06-07T21:00:00,677.96
2016-06-08T21:00:00,697.03
2016-06-09T21:00:00,704.13
2016-06-12T21:00:00,708.53
2016-06-13T21:00:00,708.65
2016-06-14T21:00:00,714.11
2016-06-15T21:00:00,692.12
2016-06-16T21:00:00,705.65
2016-06-19T21:00:00,711.73
2016-06-20T21:00:00,701.34
2016-06-21T21:00:00,696.9
2016-06-22T21:00:00,699.12
2016-06-23T21:00:00,748.81
2016-06-26T21:00:00,747.2
2016-06-27T21:00:00,746.71
2016-06-28T21:00:00,773.72
2016-06-29T21:00:00,799.84
2016-06-30T21:00:00,855.69
2016-07-03T21:00:00,883.64
2016-07-04T21:00:00,869.13
2016-07-05T21:00:00,873.25
2016-07-06T21:00:00,852.22
2016-07-07T21:00:00,881.08
2016-07-10T21:00:00,879.01
2016-07-11T21:00:00,871.15
2016-07-12T21:00:00,879.21
2016-07-13T21:00:00,872.69
2016-07-14T21:00:00,872.83
2016-07-17T21:00:00,865.96
2016-07-18T21:00:00,861.34
2016-07-19T21:00:00,835.72
2016-07-20T21:00:00,854.68
2016-07-21T21:00:00,847.47
2016-07-24T21:00:00,843.72
2016-07-25T21:00:00,845.99
2016-07-26T21:00:00,882.54
2016-07-27T21:00:00,872.8
2016-07-28T21:00:00,868.37
2016-07-31T21:00:00,874.74
2016-08-01T21:00:00,876.73
2016-08-02T21:00:00,868.4
2016-08-03T21:00:00,866.46
2016-08-04T21:00:00,835.82
2016-08-07T21:00:00,841.41
2016-08-08T21:00:00,845.68
2016-08-09T21:00:00,855.52
2016-08-10T21:00:00,847.22
2016-08-11T21:00:00,832.87
2016-08-14T21:00:00,835.65
2016-08-15T21:00:00,827.52
2016-08-16T21:00:00,820.93
2016-08-17T21:00:00,818.07
2016-08-18T21:00:00,797.58
2016-08-21T21:00:00,797.0
2016-08-22T21:00:00,793.38
2016-08-23T21:00:00,777.39
2016-08-24T21:00:00,775.83
2016-08-25T21:00:00,788.88
2016-08-28T21:00:00,803.18
2016-08-29T21:00:00,793.16
2016-08-30T21:00:00,795.24
2016-08-31T21:00:00,805.02
2016-09-01T21:00:00,837.0
2016-09-04T21:00:00,843.27
2016-09-05T21:00:00,863.63
2016-09-06T21:00:00,852.4
2016-09-07T21:00:00,846.36
2016-09-08T21:00:00,819.2
2016-09-11T21:00:00,816.25
2016-09-12T21:00:00,809.21
2016-09-13T21:00:00,811.26
2016-09-14T21:00:00,809.21
2016-09-15T21:00:00,802.22
2016-09-18T21:00:00,822.21
2016-09-19T21:00:00,825.8
2016-09-20T21:00:00,852.33
2016-09-21T21:00:00,855.19
2016-09-22T21:00:00,848.31
2016-09-25T21:00:00,832.73
2016-09-26T21:00:00,816.22
2016-09-27T21:00:00,819.22
2016-09-28T21:00:00,815.17
2016-09-29T21:00:00,819.44
2016-10-02T21:00:00,803.26
2016-10-03T21:00:00,752.69
2016-10-04T21:00:00,750.06
2016-10-05T21:00:00,726.28
2016-10-06T21:00:00,740.24
2016-10-09T21:00:00,745.86
2016-10-10T21:00:00,741.5
2016-10-11T21:00:00,741.84
2016-10-12T21:00:00,737.03
2016-10-13T21:00:00,733.5
2016-10-16T21:00:00,735.29
2016-10-17T21:00:00,743.26
2016-10-18T21:00:00,745.6
2016-10-19T21:00:00,741.31
2016-10-20T21:00:00,742.75
2016-10-23T21:00:00,747.97
2016-10-24T21:00:00,755.75
2016-10-25T21:00:00,747.25
2016-10-26T21:00:00,751.24
2016-10-27T21:00:00,755.82
2016-10-30T21:00:00,759.81
2016-10-31T21:00:00,783.23
2016-11-01T21:00:00,784.56
2016-11-02T21:00:00,772.33
2016-11-03T21:00:00,776.05
2016-11-06T22:00:00,777.29
2016-11-07T22:00:00,786.57
2016-11-08T22:00:00,800.93
2016-11-09T22:00:00,814.64
2016-11-10T22:00:00,746.31
2016-11-13T22:00:00,716.63
2016-11-14T22:00:00,727.67
2016-11-15T22:00:00,723.05
2016-11-16T22:00:00,708.75
2016-11-17T22:00:00,705.23
2016-11-20T22:00:00,702.17
2016-11-21T22:00:00,706.14
2016-11-22T22:00:00,692.72
2016-11-23T22:00:00,690.14
2016-11-24T22:00:00,700.01
2016-11-27T22:00:00,702.97
2016-11-28T22:00:00,699.29
2016-11-29T22:00:00,697.17
2016-11-30T22:00:00,693.34
2016-12-01T22:00:00,702.84
2016-12-04T22:00:00,686.42
2016-12-05T22:00:00,686.52
2016-12-06T22:00:00,710.23
2016-12-07T22:00:00,705.29
2016-12-08T22:00:00,699.33
2016-12-11T22:00:00,707.36
2016-12-12T22:00:00,696.55
2016-12-13T22:00:00,701.13
2016-12-14T22:00:00,651.61
2016-12-15T22:00:00,659.49
2016-12-18T22:00:00,652.66
2016-12-19T22:00:00,662.17
2016-12-20T22:00:00,651.84
2016-12-21T22:00:00,642.72
2016-12-22T22:00:00,639.11
2016-12-26T22:00:00,651.9
