date,return,volatility
2022-05-19T01:15:00,-0.07,0.1
2022-05-19T01:30:00,0.16,0.21
2022-05-19T01:45:00,-0.04,0.1
2022-05-19T02:00:00,-0.07,0.12
2022-05-19T02:15:00,0.0,0.07
2022-05-19T02:30:00,-0.21,0.22
2022-05-19T02:45:00,-0.07,0.11
2022-05-19T03:00:00,-0.2,0.23
2022-05-19T03:15:00,0.04,0.14
2022-05-19T03:30:00,0.08,0.08
2022-05-19T03:45:00,-0.11,0.13
2022-05-19T04:00:00,-0.09,0.14
2022-05-19T04:15:00,0.1,0.12
2022-05-19T04:30:00,-0.07,0.1
2022-05-19T04:45:00,0.03,0.11
2022-05-19T05:00:00,0.01,0.09
2022-05-19T05:15:00,-0.03,0.07
2022-05-19T05:30:00,0.05,0.15
2022-05-19T05:45:00,0.08,0.15
2022-05-19T06:00:00,0.08,0.1
2022-05-19T06:15:00,0.09,0.17
2022-05-19T06:30:00,0.06,0.11
2022-05-19T06:45:00,-0.05,0.1
2022-05-19T07:00:00,0.06,0.11
2022-05-19T07:15:00,0.05,0.2
2022-05-19T07:30:00,-0.06,0.16
2022-05-19T07:45:00,-0.11,0.15
2022-05-19T08:00:00,0.05,0.14
2022-05-19T08:15:00,0.08,0.12
2022-05-19T08:30:00,0.06,0.15
2022-05-19T08:45:00,-0.01,0.09
2022-05-19T09:00:00,-0.02,0.13
2022-05-19T09:15:00,-0.03,0.11
2022-05-19T09:30:00,-0.1,0.11
2022-05-19T09:45:00,0.02,0.1
2022-05-19T10:00:00,-0.11,0.2
2022-05-19T10:15:00,0.09,0.13
2022-05-19T10:30:00,0.03,0.1
2022-05-19T10:45:00,0.04,0.13
2022-05-19T11:00:00,0.04,0.16
2022-05-19T11:15:00,0.02,0.09
2022-05-19T11:30:00,0.03,0.18
2022-05-19T11:45:00,-0.08,0.17
2022-05-19T12:00:00,0.06,0.11
2022-05-19T12:15:00,-0.04,0.09
2022-05-19T12:30:00,0.1,0.18
2022-05-19T12:45:00,-0.11,0.14
2022-05-19T13:00:00,-0.07,0.18
2022-05-19T13:15:00,-0.12,0.18
2022-05-19T13:30:00,-0.01,0.16
2022-05-19T13:45:00,-0.07,0.28
2022-05-19T14:00:00,-0.2,0.28
2022-05-19T14:15:00,0.29,0.31
2022-05-19T14:30:00,0.01,0.27
2022-05-19T14:45:00,0.11,0.22
2022-05-19T15:00:00,-0.11,0.19
2022-05-19T15:15:00,0.0,0.21
2022-05-19T15:30:00,-0.01,0.12
2022-05-19T15:45:00,0.01,0.13
2022-05-19T16:00:00,-0.11,0.13
2022-05-19T16:15:00,0.05,0.12
2022-05-19T16:30:00,0.13,0.17
2022-05-19T16:45:00,-0.04,0.13
2022-05-19T17:00:00,0.11,0.17
2022-05-19T17:15:00,-0.13,0.19
2022-05-19T17:30:00,-0.05,0.13
2022-05-19T17:45:00,0.02,0.15
2022-05-19T18:00:00,0.08,0.12
2022-05-19T18:15:00,-0.04,0.09
2022-05-19T18:30:00,0.01,0.1
2022-05-19T18:45:00,-0.0,0.15
2022-05-19T19:00:00,-0.01,0.1
2022-05-19T19:15:00,0.03,0.09
2022-05-19T19:30:00,-0.03,0.1
2022-05-19T19:45:00,0.02,0.08
2022-05-19T20:00:00,-0.02,0.06
2022-05-19T20:15:00,0.04,0.06
2022-05-19T20:30:00,0.02,0.03
2022-05-19T20:45:00,0.03,0.04
2022-05-19T21:00:00,0.04,0.07
2022-05-19T21:15:00,-0.02,0.07
2022-05-19T21:30:00,0.04,0.06
2022-05-19T21:45:00,-0.03,0.05
2022-05-19T22:00:00,0.02,0.05
2022-05-19T22:15:00,0.04,0.06
2022-05-19T22:30:00,0.01,0.03
2022-05-19T22:45:00,-0.05,0.07
2022-05-19T23:00:00,0.01,0.05
2022-05-19T23:15:00,0.0,0.04
2022-05-19T23:30:00,-0.02,0.05
2022-05-19T23:45:00,0.05,0.07
2022-05-20T00:00:00,-0.01,0.09
2022-05-20T00:15:00,0.02,0.07
2022-05-20T00:30:00,0.0,0.07
2022-05-20T00:45:00,0.17,0.26
2022-05-20T01:00:00,-0.04,0.12
2022-05-20T01:15:00,0.0,0.17
2022-05-20T01:30:00,-0.13,0.18
2022-05-20T01:45:00,0.12,0.18
2022-05-20T02:00:00,0.1,0.18
2022-05-20T02:15:00,-0.06,0.08
2022-05-20T02:30:00,0.02,0.06
2022-05-20T02:45:00,0.04,0.11
2022-05-20T03:00:00,0.02,0.08
2022-05-20T03:15:00,-0.03,0.06
2022-05-20T03:30:00,0.02,0.06
2022-05-20T03:45:00,0.12,0.14
2022-05-20T04:00:00,-0.04,0.12
2022-05-20T04:15:00,-0.12,0.14
2022-05-20T04:30:00,0.05,0.13
2022-05-20T04:45:00,-0.1,0.12
2022-05-20T05:00:00,-0.05,0.09
2022-05-20T05:15:00,-0.01,0.11
2022-05-20T05:30:00,-0.05,0.1
2022-05-20T05:45:00,0.09,0.13
2022-05-20T06:00:00,-0.05,0.13
2022-05-20T06:15:00,0.02,0.08
2022-05-20T06:30:00,-0.09,0.14
2022-05-20T06:45:00,-0.11,0.13
2022-05-20T07:00:00,-0.09,0.13
2022-05-20T07:15:00,0.03,0.12
2022-05-20T07:30:00,-0.17,0.21
2022-05-20T07:45:00,0.03,0.11
2022-05-20T08:00:00,0.02,0.09
2022-05-20T08:15:00,-0.12,0.14
2022-05-20T08:30:00,0.05,0.09
2022-05-20T08:45:00,-0.07,0.14
2022-05-20T09:00:00,0.03,0.1
2022-05-20T09:15:00,0.12,0.19
2022-05-20T09:30:00,-0.01,0.08
2022-05-20T09:45:00,0.06,0.1
2022-05-20T10:00:00,-0.06,0.08
2022-05-20T10:15:00,0.04,0.07
2022-05-20T10:30:00,-0.09,0.12
2022-05-20T10:45:00,0.07,0.11
2022-05-20T11:00:00,0.04,0.14
2022-05-20T11:15:00,-0.01,0.07
2022-05-20T11:30:00,-0.03,0.06
2022-05-20T11:45:00,-0.12,0.14
2022-05-20T12:00:00,0.07,0.1
2022-05-20T12:15:00,-0.01,0.11
2022-05-20T12:30:00,0.0,0.08
2022-05-20T12:45:00,-0.01,0.08
2022-05-20T13:00:00,-0.0,0.09
2022-05-20T13:15:00,-0.07,0.11
2022-05-20T13:30:00,-0.05,0.16
2022-05-20T13:45:00,-0.03,0.1
2022-05-20T14:00:00,0.04,0.15
2022-05-20T14:15:00,0.03,0.17
2022-05-20T14:30:00,0.17,0.18
2022-05-20T14:45:00,0.2,0.29
2022-05-20T15:00:00,0.01,0.1
2022-05-20T15:15:00,-0.09,0.18
2022-05-20T15:30:00,0.07,0.11
2022-05-20T15:45:00,-0.02,0.14
2022-05-20T16:00:00,-0.01,0.15
2022-05-20T16:15:00,0.06,0.18
2022-05-20T16:30:00,0.08,0.12
2022-05-20T16:45:00,-0.03,0.15
2022-05-20T17:00:00,0.08,0.14
2022-05-20T17:15:00,0.0,0.07
2022-05-20T17:30:00,-0.15,0.17
2022-05-20T17:45:00,-0.04,0.1
2022-05-20T18:00:00,0.09,0.1
2022-05-20T18:15:00,0.03,0.09
2022-05-20T18:30:00,-0.06,0.1
2022-05-20T18:45:00,0.0,0.1
2022-05-20T19:00:00,0.0,0.08
2022-05-20T19:15:00,-0.12,0.14
2022-05-20T19:30:00,-0.11,0.18
2022-05-20T19:45:00,0.04,0.11
2022-05-20T20:00:00,-0.0,0.07
2022-05-20T20:15:00,-0.06,0.1
2022-05-20T20:30:00,0.01,0.05
2022-05-20T20:45:00,-0.07,0.18
2022-05-22T21:00:00,0.1,0.15
2022-05-22T21:15:00,-0.03,0.08
2022-05-22T21:30:00,0.04,0.04
2022-05-22T21:45:00,-0.18,0.22
2022-05-22T22:00:00,0.11,0.13
2022-05-22T22:15:00,0.01,0.08
2022-05-22T22:30:00,-0.05,0.09
2022-05-22T22:45:00,-0.01,0.06
2022-05-22T23:00:00,0.02,0.08
2022-05-22T23:15:00,-0.03,0.07
2022-05-22T23:30:00,-0.07,0.08
2022-05-22T23:45:00,0.04,0.09
2022-05-23T00:00:00,-0.02,0.08
2022-05-23T00:15:00,-0.16,0.18
2022-05-23T00:30:00,-0.01,0.09
2022-05-23T00:45:00,-0.06,0.1
2022-05-23T01:00:00,0.03,0.12
2022-05-23T01:15:00,-0.05,0.08
2022-05-23T01:30:00,0.05,0.09
2022-05-23T01:45:00,0.08,0.12
2022-05-23T02:00:00,0.01,0.08
2022-05-23T02:15:00,0.01,0.08
2022-05-23T02:30:00,-0.01,0.12
2022-05-23T02:45:00,-0.09,0.12
2022-05-23T03:00:00,-0.04,0.09
2022-05-23T03:15:00,0.08,0.12
2022-05-23T03:30:00,0.01,0.06
2022-05-23T03:45:00,-0.01,0.05
2022-05-23T04:00:00,-0.02,0.09
2022-05-23T04:15:00,0.01,0.05
2022-05-23T04:30:00,-0.01,0.04
2022-05-23T04:45:00,0.01,0.06
2022-05-23T05:00:00,-0.03,0.08
2022-05-23T05:15:00,-0.02,0.07
2022-05-23T05:30:00,-0.02,0.07
2022-05-23T05:45:00,-0.12,0.3
2022-05-23T06:00:00,-0.03,0.09
2022-05-23T06:15:00,0.1,0.14
2022-05-23T06:30:00,-0.07,0.1
2022-05-23T06:45:00,0.01,0.09
2022-05-23T07:00:00,-0.07,0.16
2022-05-23T07:15:00,0.03,0.09
2022-05-23T07:30:00,0.08,0.12
2022-05-23T07:45:00,0.06,0.08
2022-05-23T08:00:00,0.06,0.12
2022-05-23T08:15:00,0.09,0.21
2022-05-23T08:30:00,0.17,0.2
2022-05-23T08:45:00,0.09,0.18
2022-05-23T09:00:00,0.21,0.23
2022-05-23T09:15:00,-0.13,0.18
2022-05-23T09:30:00,0.07,0.14
2022-05-23T09:45:00,0.05,0.1
2022-05-23T10:00:00,-0.07,0.12
2022-05-23T10:15:00,-0.03,0.07
2022-05-23T10:30:00,-0.09,0.12
2022-05-23T10:45:00,-0.03,0.1
2022-05-23T11:00:00,0.04,0.08
2022-05-23T11:15:00,0.0,0.1
2022-05-23T11:30:00,-0.01,0.1
2022-05-23T11:45:00,-0.04,0.07
2022-05-23T12:00:00,0.0,0.1
2022-05-23T12:15:00,0.06,0.15
2022-05-23T12:30:00,0.06,0.1
2022-05-23T12:45:00,-0.06,0.09
2022-05-23T13:00:00,0.03,0.12
2022-05-23T13:15:00,-0.01,0.08
2022-05-23T13:30:00,0.01,0.11
2022-05-23T13:45:00,0.09,0.17
2022-05-23T14:00:00,-0.13,0.22
2022-05-23T14:15:00,-0.01,0.12
2022-05-23T14:30:00,0.09,0.12
2022-05-23T14:45:00,0.17,0.25
2022-05-23T15:00:00,0.0,0.14
2022-05-23T15:15:00,-0.03,0.15
2022-05-23T15:30:00,0.04,0.07
2022-05-23T15:45:00,0.01,0.07
2022-05-23T16:00:00,-0.06,0.1
2022-05-23T16:15:00,0.03,0.05
2022-05-23T16:30:00,0.03,0.04
2022-05-23T16:45:00,0.04,0.09
2022-05-23T17:00:00,0.01,0.06
2022-05-23T17:15:00,0.06,0.17
2022-05-23T17:30:00,0.05,0.06
2022-05-23T17:45:00,-0.03,0.05
2022-05-23T18:00:00,-0.05,0.07
2022-05-23T18:15:00,-0.04,0.08
2022-05-23T18:30:00,0.01,0.07
2022-05-23T18:45:00,0.07,0.1
2022-05-23T19:00:00,0.01,0.08
2022-05-23T19:15:00,0.03,0.08
2022-05-23T19:30:00,0.01,0.08
2022-05-23T19:45:00,-0.06,0.09
2022-05-23T20:00:00,0.02,0.06
2022-05-23T20:15:00,0.01,0.06
2022-05-23T20:30:00,-0.05,0.05
2022-05-23T20:45:00,-0.02,0.08
2022-05-23T21:00:00,-0.02,0.08
2022-05-23T21:15:00,0.0,0.04
2022-05-23T21:30:00,0.0,0.02
2022-05-23T21:45:00,-0.02,0.03
2022-05-23T22:00:00,0.11,0.13
2022-05-23T22:15:00,-0.01,0.06
2022-05-23T22:30:00,-0.02,0.06
2022-05-23T22:45:00,0.06,0.08
2022-05-23T23:00:00,0.04,0.08
2022-05-23T23:15:00,0.07,0.1
2022-05-23T23:30:00,-0.04,0.09
2022-05-23T23:45:00,0.04,0.09
2022-05-24T00:00:00,-0.03,0.16
2022-05-24T00:15:00,0.06,0.1
2022-05-24T00:30:00,-0.02,0.09
2022-05-24T00:45:00,0.0,0.08
2022-05-24T01:00:00,-0.02,0.06
2022-05-24T01:15:00,-0.06,0.11
2022-05-24T01:30:00,0.02,0.12
2022-05-24T01:45:00,0.0,0.09
2022-05-24T02:00:00,0.06,0.09
2022-05-24T02:15:00,0.02,0.08
2022-05-24T02:30:00,-0.07,0.09
2022-05-24T02:45:00,-0.03,0.08
2022-05-24T03:00:00,0.06,0.1
2022-05-24T03:15:00,-0.06,0.07
2022-05-24T03:30:00,-0.02,0.06
2022-05-24T03:45:00,-0.05,0.07
2022-05-24T04:00:00,0.05,0.08
2022-05-24T04:15:00,-0.01,0.06
2022-05-24T04:30:00,0.01,0.05
2022-05-24T04:45:00,-0.03,0.07
2022-05-24T05:00:00,0.04,0.08
2022-05-24T05:15:00,-0.01,0.05
2022-05-24T05:30:00,0.02,0.11
2022-05-24T05:45:00,-0.05,0.08
2022-05-24T06:00:00,0.04,0.09
2022-05-24T06:15:00,0.02,0.08
2022-05-24T06:30:00,0.06,0.14
2022-05-24T06:45:00,0.06,0.14
2022-05-24T07:00:00,0.22,0.28
2022-05-24T07:15:00,-0.08,0.15
2022-05-24T07:30:00,0.11,0.15
2022-05-24T07:45:00,-0.11,0.19
2022-05-24T08:00:00,-0.08,0.12
2022-05-24T08:15:00,0.07,0.11
2022-05-24T08:30:00,0.21,0.21
2022-05-24T08:45:00,0.09,0.13
2022-05-24T09:00:00,-0.04,0.09
2022-05-24T09:15:00,-0.03,0.09
2022-05-24T09:30:00,0.02,0.07
2022-05-24T09:45:00,-0.01,0.1
2022-05-24T10:00:00,0.05,0.07
2022-05-24T10:15:00,-0.03,0.08
2022-05-24T10:30:00,-0.11,0.12
2022-05-24T10:45:00,-0.03,0.08
2022-05-24T11:00:00,-0.1,0.11
2022-05-24T11:15:00,0.09,0.14
2022-05-24T11:30:00,0.13,0.19
2022-05-24T11:45:00,0.02,0.08
2022-05-24T12:00:00,0.04,0.08
2022-05-24T12:15:00,-0.11,0.13
2022-05-24T12:30:00,-0.03,0.09
2022-05-24T12:45:00,-0.01,0.11
2022-05-24T13:00:00,0.03,0.11
2022-05-24T13:15:00,-0.06,0.1
2022-05-24T13:30:00,0.11,0.13
2022-05-24T13:45:00,0.06,0.15
2022-05-24T14:00:00,0.17,0.24
2022-05-24T14:15:00,0.07,0.18
2022-05-24T14:30:00,-0.17,0.24
2022-05-24T14:45:00,0.06,0.13
2022-05-24T15:00:00,0.08,0.16
2022-05-24T15:15:00,-0.0,0.15
2022-05-24T15:30:00,-0.06,0.16
2022-05-24T15:45:00,0.0,0.1
2022-05-24T16:00:00,-0.16,0.18
2022-05-24T16:15:00,0.0,0.08
2022-05-24T16:30:00,0.02,0.08
2022-05-24T16:45:00,-0.0,0.02
